State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Mewat,Punhana,Potato,Other,FAQ,12/09/2025,1200,2000,1500
Haryana,Panchkula,"Raipur Rai","Bitter gourd","Bitter Gourd",FAQ,12/09/2025,1800,2000,1800
Haryana,Panchkula,"Raipur Rai",Cucumbar(Kheera),Other,FAQ,12/09/2025,1800,2000,1800
Haryana,Panchkula,"Raipur Rai",Potato,Other,FAQ,12/09/2025,1000,1200,1000
Haryana,Panchkula,"Raipur Rai",Tinda,Other,FAQ,12/09/2025,1800,2000,1800
Haryana,Rewari,Kosli,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,1000,1000,1000
Haryana,Rohtak,Meham,Apple,Apple,Medium,12/09/2025,2500,4000,3000
Haryana,Rohtak,Meham,Banana,Other,Medium,12/09/2025,1700,1700,1700
Haryana,Rohtak,Meham,Brinjal,Other,FAQ,12/09/2025,3000,3000,3000
Haryana,Rohtak,Meham,Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,2000,2000,2000
Haryana,Rohtak,Meham,Guava,Guava,Medium,12/09/2025,2000,2000,2000
Haryana,Rohtak,Meham,"Papaya (Raw)",Other,FAQ,12/09/2025,2500,2500,2500
Haryana,Rohtak,Meham,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,12/09/2025,2500,2500,2500
Haryana,Sonipat,Ganaur,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,3000,3500,3200
Haryana,Sonipat,Ganaur,Onion,Onion,FAQ,12/09/2025,1800,2000,1800
Haryana,Sonipat,Ganaur,"Yam (Ratalu)","Yam (Ratalu)",FAQ,12/09/2025,2800,3000,2800
"Himachal Pradesh",Bilaspur,Bilaspur,Cabbage,Other,FAQ,12/09/2025,2500,3500,3000
"Himachal Pradesh",Bilaspur,Bilaspur,Colacasia,Other,FAQ,12/09/2025,2500,3500,3000
"Himachal Pradesh",Bilaspur,Bilaspur,Pumpkin,Pumpkin,FAQ,12/09/2025,1500,3500,2500
"Himachal Pradesh",Kangra,Dharamshala,Carrot,Other,FAQ,12/09/2025,2500,3000,2750
"Himachal Pradesh",Kangra,Dharamshala,Coriander(Leaves),Other,FAQ,12/09/2025,15000,20000,17500
"Himachal Pradesh",Kangra,Kangra,Cauliflower,Other,FAQ,12/09/2025,5000,7000,6000
"Himachal Pradesh",Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,12/09/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Kangra,Guava,Other,Medium,12/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra,Spinach,Other,FAQ,12/09/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,5800,6200,6000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,6000,6500,6200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,FAQ,12/09/2025,5200,5800,5500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,FAQ,12/09/2025,13000,15000,14000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Green Chilli","Green Chilly",FAQ,12/09/2025,5000,5500,5200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Onion,"1st Sort",FAQ,12/09/2025,2200,2500,2300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Tomato,Tomato,FAQ,12/09/2025,2600,2700,2650
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Apple,American,Medium,12/09/2025,4000,11000,7000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,12/09/2025,9000,11000,10000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Guava,Guava,Medium,12/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pear(Marasebu),Other,Medium,12/09/2025,6000,7000,6500
"Himachal Pradesh",Kangra,Palampur,Banana,"Banana - Ripe",Medium,12/09/2025,4200,5000,4600
"Himachal Pradesh",Kangra,Palampur,Capsicum,Capsicum,FAQ,12/09/2025,10000,11000,10500
"Himachal Pradesh",Kangra,Palampur,Colacasia,Colacasia,FAQ,12/09/2025,3000,3500,3200
"Himachal Pradesh",Kangra,Palampur,Mashrooms,Other,FAQ,12/09/2025,18000,19000,18500
"Himachal Pradesh",Kangra,Palampur,Papaya,Other,Medium,12/09/2025,3200,3500,3300
"Himachal Pradesh",Kangra,Palampur,Pomegranate,Other,Medium,12/09/2025,8000,15000,11000
"Himachal Pradesh",Solan,Solan(Nalagarh),"Bitter gourd",Other,FAQ,12/09/2025,3000,4000,3500
"Himachal Pradesh",Solan,Solan(Nalagarh),Capsicum,Other,FAQ,12/09/2025,6000,7000,6500
"Himachal Pradesh",Solan,Solan(Nalagarh),Cucumbar(Kheera),Other,FAQ,12/09/2025,2000,3000,2500
"Himachal Pradesh",Solan,Solan(Nalagarh),Ginger(Green),"Green Ginger",FAQ,12/09/2025,4000,6000,5000
"Himachal Pradesh",Solan,Solan(Nalagarh),Pumpkin,Other,FAQ,12/09/2025,1800,2400,2100
"Himachal Pradesh",Solan,Waknaghat,Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,1000,1000,1000
Karnataka,Bangalore,Ramanagara,Beans,"Beans (Whole)",Local,12/09/2025,2000,3200,2400
Karnataka,Bangalore,Ramanagara,"Bitter gourd","Bitter Gourd",Local,12/09/2025,2400,3200,3000
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,Local,12/09/2025,600,800,700
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,Local,12/09/2025,4000,6000,5400
Karnataka,Bangalore,Ramanagara,Ginger(Green),"Green Ginger",Local,12/09/2025,4000,5800,5500
Karnataka,Bangalore,Ramanagara,"Green Chilli","Green Chilly",Local,12/09/2025,2400,4400,4000
Karnataka,Bangalore,Ramanagara,"Knool Khol","Knool Khol",Local,12/09/2025,2400,3200,2800
Karnataka,Chamrajnagar,"Chamaraj Nagar",Arecanut(Betelnut/Supari),Other,Local,12/09/2025,15000,15000,15000
Karnataka,Chamrajnagar,"Chamaraj Nagar",Beans,"Beans (Whole)",Local,12/09/2025,2000,2500,2300
Karnataka,Chamrajnagar,"Chamaraj Nagar",Brinjal,Round/Long,Local,12/09/2025,800,1200,1000
Karnataka,Chamrajnagar,"Chamaraj Nagar",Gur(Jaggery),Achhu,Local,12/09/2025,4600,4600,4600
Karnataka,Chamrajnagar,"Chamaraj Nagar",Raddish,Raddish,Local,12/09/2025,1500,1600,1550
Karnataka,Chamrajnagar,Gundlupet,Beans,"Beans (Whole)",Local,12/09/2025,1800,1800,1800
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,Local,12/09/2025,4700,4700,4700
Karnataka,Kolar,Chintamani,Brinjal,Brinjal,Local,12/09/2025,1000,2000,1500
Karnataka,Kolar,Chintamani,"Green Chilli","Green Chilly",Local,12/09/2025,2000,3500,2500
Karnataka,Kolar,Chintamani,Raddish,Raddish,Local,12/09/2025,800,1500,1000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,12/09/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,"Green Chilli",Other,FAQ,12/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Onion,Big,FAQ,12/09/2025,2300,2800,2300
Kerala,Alappuzha,Harippad,Onion,Other,FAQ,12/09/2025,5000,5500,5000
Kerala,Ernakulam,"Koovapadi VFPCK",Banana,Palayamthodan,Large,12/09/2025,2400,2600,2500
Kerala,Ernakulam,"Koovapadi VFPCK",Papaya,Papaya,Large,12/09/2025,1300,1500,1400
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Tapioca,Tapioca,FAQ,12/09/2025,1800,2000,1800
Kerala,Ernakulam,Thrippunithura,"Banana - Green","Banana - Green",FAQ,12/09/2025,3400,5500,3600
Kerala,Ernakulam,Thrippunithura,Beetroot,Beetroot,FAQ,12/09/2025,5500,6000,5700
Kerala,Ernakulam,Thrippunithura,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Capsicum,Capsicum,FAQ,12/09/2025,8000,12000,9000
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,12/09/2025,4500,7000,4700
Kerala,Ernakulam,Thrippunithura,"Indian Beans (Seam)",Other,FAQ,12/09/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Snakeguard,Snakeguard,FAQ,12/09/2025,5800,7000,6000
Kerala,Kannur,Taliparamba,Brinjal,Brinjal,FAQ,12/09/2025,3900,4100,4000
Kerala,Kannur,Taliparamba,Onion,Onion,FAQ,12/09/2025,2500,2700,2600
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,12/09/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Brinjal,Brinjal,FAQ,12/09/2025,3000,3200,3100
Kerala,Kottayam,Athirampuzha,Carrot,Carrot,FAQ,12/09/2025,6400,6600,6500
Kerala,Kottayam,Athirampuzha,Drumstick,Drumstick,FAQ,12/09/2025,6000,6200,6100
Kerala,Kottayam,Athirampuzha,Snakeguard,Snakeguard,FAQ,12/09/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Tomato,Tomato,FAQ,12/09/2025,3000,3200,3100
Kerala,Kottayam,Kuruppanthura,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,5000,6000,6000
Kerala,Kozhikode(Calicut),Kallachi,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,12/09/2025,2300,2700,2500
Kerala,Kozhikode(Calicut),Kallachi,"Cluster beans","Cluster Beans",FAQ,12/09/2025,3500,3900,3700
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,12/09/2025,2000,2400,2200
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,12/09/2025,2400,2800,2600
Kerala,Kozhikode(Calicut),Mukkom,Ashgourd,Other,FAQ,12/09/2025,2400,2600,2500
Kerala,Kozhikode(Calicut),Mukkom,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,5000,5400,5200
Kerala,Kozhikode(Calicut),Mukkom,Drumstick,Drumstick,FAQ,12/09/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,12/09/2025,2200,2500,2400
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,12/09/2025,2200,2500,2300
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,12/09/2025,2300,2300,2300
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,12/09/2025,3900,4000,3900
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,12/09/2025,4200,4200,4200
Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,FAQ,12/09/2025,2300,2300,2300
Kerala,Kozhikode(Calicut),Palayam,"Coconut Seed",Other,FAQ,12/09/2025,6800,6800,6800
Kerala,Kozhikode(Calicut),Palayam,"French Beans (Frasbean)",Other,FAQ,12/09/2025,2500,2500,2500
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,12/09/2025,3000,3500,3500
Kerala,Kozhikode(Calicut),Perambra,"Bitter gourd",Other,FAQ,12/09/2025,4500,5500,5000
Kerala,Kozhikode(Calicut),Perambra,"Cluster beans",Other,FAQ,12/09/2025,3500,4500,4000
Kerala,Kozhikode(Calicut),Perambra,Ginger(Green),Other,FAQ,12/09/2025,8000,8500,8000
Kerala,Kozhikode(Calicut),Perambra,Pumpkin,Other,FAQ,12/09/2025,2500,2600,2500
Kerala,Kozhikode(Calicut),Perambra,Tomato,Tomato,FAQ,12/09/2025,2200,2500,2500
Kerala,Palakad,Koduvayoor,"Cluster beans",Other,FAQ,12/09/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Colacasia,Other,FAQ,12/09/2025,6500,6900,6700
Kerala,Palakad,Koduvayoor,"Green Avare (W)",Other,FAQ,12/09/2025,3500,3900,3700
Kerala,Palakad,Koduvayoor,"Green Chilli",Other,FAQ,12/09/2025,5400,5800,5600
Kerala,Palakad,Koduvayoor,Onion,Small,FAQ,12/09/2025,4200,4600,4400
Kerala,Pathanamthitta,"Kalanjoor  VFPCK","Bitter gourd","Bitter Gourd",FAQ,12/09/2025,7300,8000,7700
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,12/09/2025,4600,5000,4800
Kerala,Pathanamthitta,Kuttoor,Banana,Other,Large,12/09/2025,4100,4500,4300
Kerala,Pathanamthitta,Kuttoor,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,8600,9000,8800
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,FAQ,12/09/2025,4600,5000,4800
Kerala,Pathanamthitta,Kuttoor,"Elephant Yam (Suran)",Other,FAQ,12/09/2025,8600,9000,8800
Kerala,Pathanamthitta,Ranniangadi,Cowpea(Veg),"Cowpea (Veg)",FAQ,12/09/2025,6500,6800,6800
Kerala,Wayanad,Pulpally,Banana,Other,Medium,12/09/2025,3600,3800,3700
"Madhya Pradesh",Badwani,Badwani(F&V),"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,1500,1500,1500
"Madhya Pradesh",Badwani,Badwani(F&V),Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,1500,1500,1500
"Madhya Pradesh",Badwani,Badwani(F&V),"Green Chilli","Green Chilly",FAQ,12/09/2025,1000,1000,1000
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,800,1100,900
"Madhya Pradesh",Bhind,Gohad,Wheat,Wheat,FAQ,12/09/2025,2660,2675,2675
"Madhya Pradesh",Chhatarpur,Bakswaha,Wheat,"Mill Quality",Non-FAQ,12/09/2025,2510,2510,2510
"Madhya Pradesh",Dewas,Dewas,Wheat,Wheat,FAQ,12/09/2025,2682,2700,2700
"Madhya Pradesh",Dindori,Dindori,Paddy(Dhan)(Common),Dhan,FAQ,12/09/2025,2125,2125,2125
"Madhya Pradesh",Indore,Gautampura,Wheat,"Malwa Shakti",Non-FAQ,12/09/2025,2475,2500,2500
"Madhya Pradesh",Indore,Indore,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,12/09/2025,7500,9805,9805
"Madhya Pradesh",Indore,Sanwer,Soyabean,Soyabeen,FAQ,12/09/2025,4000,4050,4050
"Madhya Pradesh",Rajgarh,Chhapiheda,Wheat,Wheat,FAQ,12/09/2025,2550,2600,2600
"Madhya Pradesh",Rajgarh,Machalpur,Wheat,Wheat,Non-FAQ,12/09/2025,2545,2545,2545
"Madhya Pradesh",Satna,Ramnagar,Wheat,"Mill Quality",Non-FAQ,12/09/2025,2530,2550,2540
"Madhya Pradesh",Sheopur,Vijaypur,Mustard,Mustard,FAQ,12/09/2025,6780,6820,6820
"Madhya Pradesh",Ujjain,Badnagar,Onion,Onion,FAQ,12/09/2025,450,775,775
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,FAQ,12/09/2025,2500,2600,2550
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,Local,12/09/2025,800,1200,1000
Maharashtra,Ahmednagar,Shrirampur,Coriander(Leaves),Other,Local,12/09/2025,12,15,13
Maharashtra,Ahmednagar,Shrirampur,Drumstick,Other,Local,12/09/2025,4000,4500,4250
Maharashtra,Ahmednagar,Shrirampur,Ridgeguard(Tori),Other,Local,12/09/2025,3000,4000,3500
Maharashtra,Ahmednagar,Shrirampur,Spinach,Other,Local,12/09/2025,10,12,11
Maharashtra,Chandrapur,Sindevahi,Paddy(Dhan)(Common),Other,FAQ,12/09/2025,2500,2550,2500
Maharashtra,Jalgaon,Jalgaon,Jowar(Sorghum),Other,Local,12/09/2025,2650,2700,2700
Maharashtra,Nagpur,Kalmeshwar,"Green Chilli",Other,Local,12/09/2025,4535,5000,4855
Maharashtra,Nagpur,Kalmeshwar,Raddish,Other,Local,12/09/2025,1555,2000,1835
Maharashtra,Nagpur,Kalmeshwar,Spinach,Other,Local,12/09/2025,1505,2000,1815
Maharashtra,Pune,Pune(Moshi),Apple,Other,Local,12/09/2025,10000,10000,10000
Maharashtra,Pune,Pune(Moshi),"Bitter gourd",Other,Local,12/09/2025,3000,3000,3000
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,Local,12/09/2025,800,1000,900
Maharashtra,Pune,Pune(Moshi),"Chilly Capsicum",Other,Local,12/09/2025,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Coriander(Leaves),Other,Local,12/09/2025,10,15,13
Maharashtra,Pune,Pune(Moshi),Lime,Other,Local,12/09/2025,3000,3500,3250
Maharashtra,Pune,Pune(Moshi),"Little gourd (Kundru)",Other,Local,12/09/2025,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Methi(Leaves),Other,Local,12/09/2025,15,20,18
Maharashtra,Pune,Pune(Moshi),"Onion Green",Other,Local,12/09/2025,20,20,20
Maharashtra,Pune,Pune(Moshi),Orange,Other,Local,12/09/2025,7000,7000,7000
Maharashtra,Pune,Pune(Moshi),Papaya,Other,Local,12/09/2025,3000,3000,3000
Maharashtra,Pune,Pune(Moshi),Pomegranate,Other,Local,12/09/2025,12000,12000,12000
Maharashtra,Pune,Pune(Moshi),"Water Melon",Other,Local,12/09/2025,2000,2000,2000
Maharashtra,Pune,Pune(Pimpri),"Bhindi(Ladies Finger)",Other,Local,12/09/2025,5000,5000,5000
Maharashtra,Pune,Pune(Pimpri),"Bitter gourd",Other,Local,12/09/2025,5000,5000,5000
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,Local,12/09/2025,800,1000,900
Maharashtra,Raigad,Murud,Rice,Other,Local,12/09/2025,2500,2700,2600
Maharashtra,Satara,Vai,Ridgeguard(Tori),Other,Local,12/09/2025,2500,3000,2750
Nagaland,Tsemenyu,Tsemenyu,Ashgourd,Ashgourd,FAQ,12/09/2025,2300,2700,2500
Nagaland,Tsemenyu,Tsemenyu,Papaya,Papaya-Organic,Medium,12/09/2025,4000,5000,4500
Odisha,Bargarh,Attabira,Paddy(Dhan)(Common),Other,FAQ,12/09/2025,2300,2320,2300
Odisha,Boudh,Boudh,Cauliflower,Other,FAQ,12/09/2025,6500,7200,7000
Odisha,Boudh,Boudh,Onion,Other,Non-FAQ,12/09/2025,1800,2200,2000
Odisha,Boudh,Boudh,"Pointed gourd (Parval)",Other,FAQ,12/09/2025,5500,6500,6000
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,12/09/2025,2500,3500,3000
Odisha,Boudh,Khunthabandha,Onion,Other,FAQ,12/09/2025,2200,2800,2500
Odisha,Puri,Nimapara,Brinjal,Other,FAQ,12/09/2025,4000,6000,5000
Odisha,Sundergarh,Panposh,"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,5000,5500,5300
Odisha,Sundergarh,Panposh,"Bitter gourd",Other,FAQ,12/09/2025,4000,4500,4200
Odisha,Sundergarh,Panposh,"Bottle gourd",Other,FAQ,12/09/2025,2000,2400,2200
Odisha,Sundergarh,Sargipali,Carrot,Other,FAQ,12/09/2025,3800,4200,4000
Odisha,Sundergarh,Sargipali,"Green Chilli",Other,FAQ,12/09/2025,3000,3500,3200
Odisha,Sundergarh,Sargipali,Pumpkin,Pumpkin,FAQ,12/09/2025,1200,1700,1500
Odisha,Sundergarh,Sargipali,Tomato,Other,Non-FAQ,12/09/2025,4500,5000,4800
Punjab,Amritsar,Rayya,Brinjal,Brinjal,FAQ,12/09/2025,1800,1800,1800
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,12/09/2025,1900,1900,1900
Punjab,Amritsar,Rayya,"Green Chilli","Green Chilly",FAQ,12/09/2025,3800,3800,3800
Punjab,Amritsar,Rayya,Onion,Red,FAQ,12/09/2025,2100,2100,2100
Punjab,Amritsar,Rayya,Potato,Other,FAQ,12/09/2025,1400,1400,1400
Punjab,Amritsar,Rayya,Tomato,Hybrid,FAQ,12/09/2025,3900,3900,3900
Punjab,Bhatinda,"Rampuraphul(Nabha Mandi)",Potato,Other,Non-FAQ,12/09/2025,400,500,450
Punjab,Bhatinda,"Rampuraphul(Nabha Mandi)",Tomato,Other,Non-FAQ,12/09/2025,1000,2000,1500
Punjab,Gurdaspur,Batala,"Green Chilli",Other,FAQ,12/09/2025,3500,4000,3800
Punjab,Gurdaspur,Batala,Lemon,Other,FAQ,12/09/2025,5000,5500,5200
Punjab,Gurdaspur,Kalanaur,"Green Chilli","Green Chilly",FAQ,12/09/2025,4500,4500,4500
Punjab,Gurdaspur,Kalanaur,Pumpkin,Other,FAQ,12/09/2025,250,250,250
Punjab,Hoshiarpur,"Garh Shankar",Cabbage,Cabbage,FAQ,12/09/2025,1500,2000,1800
Punjab,Hoshiarpur,"Garh Shankar",Cauliflower,Cauliflower,FAQ,12/09/2025,2000,3000,2500
Punjab,Hoshiarpur,"Garh Shankar","Green Chilli","Green Chilly",FAQ,12/09/2025,2000,2500,2300
Punjab,Hoshiarpur,"Garh Shankar",Onion,Other,FAQ,12/09/2025,1500,2000,1700
Punjab,Hoshiarpur,"Garh Shankar(Mahalpur)",Pumpkin,Pumpkin,FAQ,12/09/2025,500,700,600
Punjab,Hoshiarpur,Mukerian,Apple,Apple,Medium,12/09/2025,8500,9500,9000
Punjab,Hoshiarpur,Mukerian,Brinjal,Round,FAQ,12/09/2025,2000,3000,2500
Punjab,Hoshiarpur,Mukerian,Cabbage,Other,FAQ,12/09/2025,1500,2500,2000
Punjab,Hoshiarpur,Mukerian,Cauliflower,Cauliflower,FAQ,12/09/2025,3000,4000,3500
Punjab,Hoshiarpur,Mukerian,Onion,Onion,Non-FAQ,12/09/2025,1700,2100,1900
Punjab,Hoshiarpur,Mukerian,Potato,Potato,Non-FAQ,12/09/2025,1100,1300,1200
Punjab,Hoshiarpur,Mukerian,Tomato,Tomato,Non-FAQ,12/09/2025,2000,3000,2500
Punjab,Hoshiarpur,"Tanda Urmur",Cauliflower,Other,FAQ,12/09/2025,5000,6000,5500
Punjab,Hoshiarpur,"Tanda Urmur",Ginger(Dry),Other,FAQ,12/09/2025,6000,7000,6500
Punjab,Hoshiarpur,"Tanda Urmur",Lemon,Other,FAQ,12/09/2025,5000,6000,5500
Punjab,Hoshiarpur,"Tanda Urmur",Papaya,Other,Medium,12/09/2025,4000,5000,4500
Punjab,Jalandhar,Mehatpur,Pumpkin,Other,FAQ,12/09/2025,2600,3000,3000
Punjab,Ludhiana,Ludhiana,Cabbage,Other,FAQ,12/09/2025,600,1500,1000
Punjab,Ludhiana,Ludhiana,Coriander(Leaves),Other,FAQ,12/09/2025,2000,5500,3500
Punjab,Ludhiana,Ludhiana,Garlic,Other,FAQ,12/09/2025,3000,6000,4500
Punjab,Ludhiana,Ludhiana,Guava,Other,Medium,12/09/2025,1000,2500,1500
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,12/09/2025,1040,1040,1040
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Pomegranate,Other,Medium,12/09/2025,6900,7000,6950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Potato,Other,FAQ,12/09/2025,900,1000,950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Tomato,Other,FAQ,12/09/2025,5900,6000,5950
Punjab,Sangrur,Ahmedgarh,Apple,American,Medium,12/09/2025,5500,5800,5800
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,12/09/2025,1000,1200,1000
Punjab,Tarntaran,Tarantaran,"Green Chilli",Other,FAQ,12/09/2025,3000,4500,4000
Punjab,Tarntaran,Tarantaran,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,12/09/2025,2900,3549,3250
Rajasthan,Beawar,Beawar,Soanf,Soanf,FAQ,12/09/2025,6500,7500,7000
Rajasthan,Chittorgarh,Kapasan,Wheat,Lokwan,FAQ,12/09/2025,2350,2550,2450
Rajasthan,Churu,Churu,Onion,"1st Sort",Non-FAQ,12/09/2025,1300,1500,1400
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Banana,Other,Medium,12/09/2025,2800,3200,3000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,2400,2800,2600
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Green Peas","Green Peas",FAQ,12/09/2025,10800,11200,11000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Lime,Other,Medium,12/09/2025,3300,3700,3500
Rajasthan,Ganganagar,Suratgarh,Cotton,American,FAQ,12/09/2025,6851,7151,6920
Rajasthan,Ganganagar,Suratgarh,Guar,Other,FAQ,12/09/2025,4450,4581,4525
Rajasthan,Hanumangarh,Rawatsar,Tomato,Deshi,FAQ,12/09/2025,2400,2400,2400
Rajasthan,"Jaipur Rural",Bassi,"Barley (Jau)",Other,Non-FAQ,12/09/2025,2250,2250,2250
Rajasthan,"Jaipur Rural",Bassi,Potato,Other,Non-FAQ,12/09/2025,2000,2400,2200
Rajasthan,Jalore,Jalore,"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,3500,4000,3800
Rajasthan,Jalore,Jalore,"Bitter gourd",Other,FAQ,12/09/2025,2500,3000,2800
Rajasthan,Jalore,Jalore,"Bottle gourd",Other,FAQ,12/09/2025,2000,2500,2300
Rajasthan,Jalore,Jalore,Capsicum,Other,FAQ,12/09/2025,3500,4000,3800
Rajasthan,Rajsamand,Rajsamand,Onion,Onion,FAQ,12/09/2025,1000,1200,1100
Telangana,Nalgonda,Devarakonda,Paddy(Dhan)(Common),MTU-1010,Non-FAQ,12/09/2025,2300,2300,2300
Tripura,Gomati,Nutanbazar,Rice,Masuri,FAQ,12/09/2025,3850,4000,3950
Tripura,Khowai,Teliamura,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,5200,5400,5300
Tripura,Khowai,Teliamura,Brinjal,Round/Long,FAQ,12/09/2025,3000,3200,3200
Tripura,Khowai,Teliamura,Goat,Goat,FAQ,12/09/2025,2800,6200,5100
Tripura,Khowai,Teliamura,"Green Chilli","Green Chilly",FAQ,12/09/2025,10500,10700,10600
Tripura,Khowai,Teliamura,"Sweet Pumpkin","Sweet Pumpkin",FAQ,12/09/2025,3200,3500,3300
"Uttar Pradesh",Aligarh,Charra,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,1400,1500,1450
"Uttar Pradesh",Aligarh,Khair,Brinjal,Round/Long,FAQ,12/09/2025,1000,1500,1200
"Uttar Pradesh",Amroha,Hasanpur,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Guava,Guava,Medium,12/09/2025,1810,2000,1850
"Uttar Pradesh",Amroha,Hasanpur,Lemon,Lemon,FAQ,12/09/2025,2100,3000,2520
"Uttar Pradesh",Amroha,Hasanpur,Raddish,Other,FAQ,12/09/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Spinach,Other,FAQ,12/09/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Tomato,Deshi,Non-FAQ,12/09/2025,1810,2000,1850
"Uttar Pradesh",Badaun,Shahaswan,Banana,Amruthapani,Medium,12/09/2025,2000,2200,2100
